"","Longitude","Latitude","Date","Survey_Type"
"155313","W77.02341","N38.91911","04/07/19","nontransect"
"100170","W77.04819","N38.93317","03/07/15","otehr"
"103589","W77.03245","N38.93233","12/27/12",""
"65878","W76.99988","N38.94202","11/20/19","Other"
"130081","W77.04056","N38.92554","09/27/13","other"
"65321","W77.01282","N38.94214","01/22/20","N/A"
"181447","W77.01344","N38.91244","08/04/15","random"
"195232","W77.00736","N38.90892","06/11/19",NA
"73857","W77.01219","N38.93996","04/10/14",""
"72085","W77.06674","N38.94033","07/02/11","N/A"
"43750","W77.05038","N38.9476","09/25/85","transect_2"
"6","W77.01874","N38.95766","07/05/14","transect"
"90845","W77.02404","N38.9356","10/17/17",""
"51826","W77.04757","N38.94554","09/30/11",""
"176184","W77.02108","N38.91377","09/24/11","Other"
"142852","W77.04476","N38.92226","03/18/16","Other"
"168186","W77.01173","N38.91584","05/01/19",""
"143665","W77.0658","N38.92202","05/06/16","random"
"156038","W77.05817","N38.91887","02/13/18",NA
"101829","W77.01126","N38.93281","04/15/15",""
"176327","W76.99879","N38.91377","04/05/15",NA
"112605","W77.03089","N38.93002","04/04/20","Other"
"186145","W77.01999","N38.91123","03/28/18",NA
"188684","W77.06752","N38.9105","11/13/16",NA
"75956","W77.05443","N38.93936","12/17/10","N/A"
"66111","W77.03744","N38.9419","02/22/10","otehr"
"17249","W77.04367","N38.95439","11/19/17",""
"93201","W77.02357","N38.95645","06/28/18","random"
"143085","W77.00845","N38.92226","04/23/78","transect3"
"145854","W77.02014","N38.92154","11/28/13","nontransect"
"5468","W77.0178","N38.9316","10/30/19","transect"
"192731","W77.02778","N38.90953","11/26/10","otehr"
"141630","W77.0136","N38.92263","11/30/11","other"
"71937","W77.01593","N38.94045","06/05/18","N/A"
"215671","W77.07235","N38.90359","09/28/19",NA
"74691","W77.02996","N38.93972","12/25/15","random"
"127156","W77.05318","N38.92626","11/01/18","random"
"21387","W77.06362","N38.95329","10/23/17","random"
"44060","W77.00206","N38.9476","05/31/15","other"
"77182","W77.0111","N38.93911","03/20/15","nontransect"
"149328","W77.0697","N38.92057","04/06/10","Other"
"114937","W77.03682","N38.92942","03/11/14","random"
"216970","W77.01765","N38.90335","11/23/10","Other"
"23745","W77.06549","N38.95269","02/06/18","opportunistic"
"205929","W77.03931","N38.90614","04/29/10","other"
"9080","W77.05692","N38.91535","08/11/16","transect"
"143614","W76.99988","N38.92214","02/21/19","Other"
"138519","W77.05521","N38.92335","10/18/14","nontransect"
"4327","W77.02856","N38.93608","02/11/11","transect"
"203045","W77.04554","N38.90686","03/21/80","transect "
"152944","W77.02326","N38.91972","08/09/89","TRANSECT"
"204761","W76.99973","N38.9065","03/29/96","transect"
"109462","W77.00362","N38.93087","04/21/14","otehr"
"136903","W77.01157","N38.92384","02/18/20","random"
"22301","W77.06892","N38.95305","08/03/14",""
"4085","W77.02591","N38.93693","08/16/17","transect"
"134475","W77.02061","N38.92445","08/22/99","Transect4"
"81013","W77.00502","N38.93814","06/01/10","nontransect"
"29221","W77.02466","N38.95136","10/17/12","N/A"
"204725","W77.00534","N38.9065","02/03/18","opportunistic"
"11816","W77.00191","N38.90322","10/27/11","transect"
"102000","W77.05848","N38.93269","01/12/13","Other"
"214968","W77.03417","N38.90383","12/23/10","otehr"
"159140","W77.01796","N38.91814","10/02/14",""
"107602","W77.07188","N38.93123","05/11/12","otehr"
"9609","W77.0524","N38.95632","04/09/15","opportunistic"
"10916","W77.01375","N38.90674","10/24/16","transect"
"147850","W77.00456","N38.92105","03/08/16","other"
"138913","W77.06767","N38.92323","01/02/17","random"
"164455","W77.00222","N38.91681","03/13/96","transect"
"60048","W77.02201","N38.94348","01/15/14",NA
"128927","W76.99879","N38.9259","07/09/19","other"
"8378","W77.04897","N38.91838","01/31/11","second_transect"
"2823","W77.0097","N38.94299","01/21/19","second_transect"
"141333","W77.05988","N38.92263","05/14/13","opportunistic"
"120309","W77.01219","N38.92808","02/12/82","transect"
"166584","W77.03978","N38.9162","04/27/20","other"
"50095","W77.02186","N38.94602","01/23/10","random"
"25977","W77.01313","N38.9522","12/04/14",NA
"4773","W77.02762","N38.9339","03/16/19","transect"
"75522","W77.04819","N38.93948","07/30/05","transect"
"123256","W77.07001","N38.92723","02/09/17",""
"103019","W77.04741","N38.93245","09/04/19","opportunistic"
"41875","W77.0471","N38.94808","07/27/12","nontransect"
"211330","W77.01017","N38.9048","06/10/12","N/A"
"10951","W77.01625","N38.90662","01/10/16","transect"
"40799","W77.06705","N38.94833","11/09/90","transect"
"72914","W77.01141","N38.9402","08/15/12",""
"195879","W77.05427","N38.90868","06/30/11","other"
"197461","W77.02934","N38.90832","10/11/15","random"
"196121","W77.01656","N38.90868","02/03/17","random"
"2347","W77.00222","N38.95826","07/12/17","nontransect"
"211160","W77.03666","N38.9048","09/24/15","other"
"140305","W77.07235","N38.92287","07/05/86","transect"
"40708","W77.00736","N38.94845","03/10/12","N/A"
"161115","W77.00565","N38.91766","12/16/12","Other"
"62631","W77.06269","N38.94275","09/12/15","Other"
"62022","W77.00986","N38.94299","07/21/88","transect"
"190787","W77.03526","N38.91002","06/03/11","N/A"
"163150","W77.05786","N38.91705","01/26/11",""
"168835","W77.05832","N38.91559","04/07/19","nontransect"
"98892","W77.02575","N38.93354","07/01/78","Transect"
"20176","W77.03074","N38.95366","06/08/90","transect"
"65883","W76.9991","N38.94202","11/20/19","Other"
"173876","W77.01141","N38.91438","09/27/13","other"
"37406","W77.00487","N38.9493","01/22/20","N/A"
"158601","W77.02809","N38.91826","08/17/02","transect4"
"111745","W77.01718","N38.93026","06/11/19",NA
"200934","W77.00518","N38.90747","04/10/14",""
"108321","W77.0337","N38.93111","07/02/11","N/A"
"212378","W77.06845","N38.90444","05/13/18","random"
"88151","W77.00066","N38.93633","06/13/10",""
"65871","W77.00097","N38.94202","10/17/17",""
"105221","W76.99973","N38.93196","09/30/11",""
"10563","W77.06471","N38.9082","04/11/17","transect"
"184582","W77.04196","N38.91159","03/18/16","Other"
"34069","W77.00783","N38.95014","05/01/19",""
"98933","W77.01936","N38.93354","05/06/16","random"
"10077","W77.02731","N38.91123","09/25/14","transect"
"122201","W77.01282","N38.9276","04/15/15",""
"200898","W77.01079","N38.90747","04/05/15",NA
"128815","W77.01625","N38.9259","04/04/20","Other"
"178011","W77.03183","N38.91329","12/10/84","transect"
"209079","W77.06549","N38.90529","11/13/16",NA
"6128","W77.0457","N38.92857","04/10/17","transect"
"46895","W77.00347","N38.94687","02/22/10","otehr"
"103281","W77.01422","N38.9562","11/19/17",""
"10993","W77.01983","N38.9065","09/06/17","transect"
"47434","W77.06721","N38.94663","03/07/10","otehr"
"45644","W77.05069","N38.94711","11/28/13","nontransect"
"170233","W77.06206","N38.91523","08/21/12","other"
"90192","W77.05193","N38.93572","11/26/10","otehr"
"149635","W77.02186","N38.92057","10/04/03","Transect2"
"17613","W77.06082","N38.95426","06/05/18","N/A"
"29662","W77.0298","N38.95123","09/28/19",NA
"169008","W77.03136","N38.91559","12/25/15","random"
"84713","W77.01936","N38.93717","11/01/18","random"
"71172","W77.07141","N38.95693","10/23/17","random"
"70282","W77.05225","N38.94081","05/31/15","other"
"139543","W77.04336","N38.92311","03/20/15","nontransect"
"36268","W77.03448","N38.94954","04/06/10","Other"
"181446","W77.0136","N38.91244","03/11/14","random"
"87972","W77.02856","N38.93633","11/23/10","Other"
"140521","W77.03869","N38.92287","02/06/18","opportunistic"
"110672","W77.03666","N38.93051","04/29/10","other"
"200650","W77.04944","N38.90747","08/01/16",NA
"56936","W77.06378","N38.9442","02/21/19","Other"
"75665","W77.02591","N38.93948","10/18/14","nontransect"
"156935","W77.06612","N38.91863","12/23/11","otehr"
"141767","W77.06612","N38.92251","01/14/10","nontransect"
"186469","W77.04336","N38.91111","07/21/13","N/A"
"217244","W77.04882","N38.90322","05/16/18","Other"
"27477","W77.00097","N38.95184","04/21/14","otehr"
"54426","W77.01173","N38.94493","02/18/20","random"
"175966","W77.05505","N38.91377","08/03/14",""
"56007","W77.06082","N38.94445","03/19/19",""
"95443","W77.04617","N38.93439","02/20/11","opportunistic"
"111155","W77.03526","N38.93039","06/01/10","nontransect"
"5691","W77.07204","N38.95729","10/17/12","N/A"
"159486","W77.03791","N38.91802","09/18/98","transect"
"181627","W77.05926","N38.91232","12/26/17",""
"81163","W77.05552","N38.93802","01/12/13","Other"
"88672","W77.06721","N38.93608","07/02/87","Transect2"
"163982","W77.00206","N38.91693","10/02/14",""
"134821","W77.04056","N38.92432","05/11/12","otehr"
"195825","W77.06269","N38.90868","04/09/15","opportunistic"
"118306","W77.02887","N38.92857","02/04/18",""
"163436","W77.01328","N38.91705","10/24/97","transect"
"179124","W77.00612","N38.91305","01/02/17","random"
"120108","W77.04352","N38.92808","04/23/19","N/A"
"212442","W77.05848","N38.90444","01/15/14",NA
"126632","W77.06097","N38.92638","07/09/19","other"
"29413","W77.06861","N38.95123","11/22/17",""
"25545","W77.00658","N38.95233","11/22/85","transect_2"
"15738","W77.05754","N38.95475","05/14/13","opportunistic"
"87121","W77.01344","N38.93657","08/20/07","transect"
"142942","W77.03074","N38.92226","04/27/20","other"
"46192","W77.03915","N38.94699","05/27/08","transect"
"95273","W76.99879","N38.93451","12/04/14",NA
"212410","W77.06347","N38.90444","08/07/14","Other"
"87820","W77.05225","N38.93633","06/22/17",""
"213388","W77.05879","N38.90419","02/09/17",""
"98089","W77.00315","N38.93378","09/04/19","opportunistic"
"100976","W77.07032","N38.93293","07/27/12","nontransect"
"190946","W77.01048","N38.91002","08/20/87","transect"
"216232","W77.05879","N38.90347","12/09/13","nontransect"
"194803","W77.00035","N38.90905","08/10/19","otehr"
"170230","W77.06253","N38.91523","08/15/12",""
"73700","W77.03666","N38.93996","06/30/11","other"
"109425","W77.00939","N38.93087","09/11/00","transect"
"34309","W77.0443","N38.95002","02/03/17","random"
"56522","W77.05443","N38.94433","07/12/17","nontransect"
"183562","W77.05318","N38.91183","09/24/15","other"
"145209","W77.04679","N38.92166","08/19/13",""
"169813","W77.05365","N38.91535","03/10/12","N/A"
"51315","W77.05334","N38.94566","12/16/12","Other"
"14625","W77.00939","N38.95511","03/21/00","Transect5"
"1581","W77.01921","N38.94905","12/27/11","transect"
"9162","W77.04819","N38.95645","06/03/11","N/A"
"127635","W77.0524","N38.92614","01/26/11",""
"71595","W77.06923","N38.94045","04/07/19","nontransect"
"174632","W77.04134","N38.91414","03/07/15","otehr"
"115865","W77.03993","N38.92917","12/27/12",""
"5594","W77.03089","N38.93111","11/26/14","transect"
"6474","W77.01874","N38.92735","10/20/19","transect"
"171917","W77.02123","N38.91487","01/22/20","N/A"
"101225","W77.03152","N38.93293","08/04/15","random"
"61711","W77.05832","N38.94299","06/11/19",NA
"107648","W77.06471","N38.93123","04/10/14",""
"34380","W77.03323","N38.95002","07/02/11","N/A"
"124389","W77.04118","N38.92699","05/13/18","random"
"90285","W77.03744","N38.93572","06/13/10",""
"45041","W77.07079","N38.94723","10/17/17",""
"178734","W77.06689","N38.91305","09/30/11",""
"81684","W77.04819","N38.9379","09/24/11","Other"
"72770","W77.03386","N38.9402","03/18/16","Other"
"130035","W77.04773","N38.92554","05/01/19",""
"110660","W77.03853","N38.93051","05/06/16","random"
"97548","W77.0136","N38.9339","05/14/99","transect"
"164206","W77.04102","N38.91681","04/15/15",""
"70416","W77.03136","N38.94081","04/05/15",NA
"166389","W77.07017","N38.9162","04/04/20","Other"
"88105","W77.00783","N38.93633","03/28/18",NA
"32329","W77.05739","N38.95051","03/02/87","transect"
"101872","W77.00456","N38.93281","12/17/10","N/A"
"78663","W77.00191","N38.93875","02/22/10","otehr"
"159377","W77.05489","N38.91802","11/09/08","thirdtransect"
"866","W77.00253","N38.95148","06/23/14","transect"
"195282","W76.99957","N38.90892","03/07/10","otehr"
"151127","W77.01095","N38.9202","11/28/13","nontransect"
"176613","W77.02809","N38.91365","08/21/12","other"
"97438","W77.03074","N38.9339","09/12/97","Transect1"
"97810","W77.04663","N38.93378","02/16/97","Transect"
"17682","W77.05006","N38.95426","08/06/95","transect"
"5608","W77.01718","N38.93111","10/27/15","transect"
"61290","W77.05006","N38.94311","08/11/03","transect"
"137568","W77.05567","N38.9236","11/01/18","random"
"68729","W76.99879","N38.9413","10/03/84","thirdtransect"
"2677","W77.01064","N38.94384","10/25/16","Transect3"
"3177","W77.00845","N38.94142","03/07/19","transect"
"12652","W77.02139","N38.9556","04/06/10","Other"
"77377","W77.05458","N38.93899","03/11/14","random"
"147725","W77.02404","N38.92105","01/17/81","first_transect"
"150838","W77.05599","N38.9202","02/06/18","opportunistic"
"3050","W77.01079","N38.9419","11/08/11","transect"
"158280","W77.00425","N38.91838","08/01/16",NA
"9362","W77.03308","N38.9145","02/26/11","transect"
"182797","W77.02466","N38.91208","10/18/14","nontransect"
"101565","W77.0524","N38.93281","12/23/11","otehr"
"13663","W77.01157","N38.95536","01/14/10","nontransect"
"40142","W77.0217","N38.94857","07/21/13","N/A"
"15935","W77.02684","N38.95475","05/16/18","Other"
"123412","W77.0457","N38.92723","04/21/14","otehr"
"150359","W77.05676","N38.92032","02/18/20","random"
"144300","W77.04071","N38.9219","08/03/14",""
"29524","W77.05131","N38.95123","10/23/83","transect4"
"32091","W77.01562","N38.95802","02/20/11","opportunistic"
"148186","W77.02606","N38.92093","06/01/10","nontransect"
"206378","W77.04321","N38.90601","10/17/12","N/A"
"179252","W77.06004","N38.91293","02/03/18","opportunistic"
"38832","W77.00425","N38.94893","12/26/17",""
"82876","W77.01017","N38.93766","01/12/13","Other"
"83454","W77.06783","N38.93742","12/23/10","otehr"
"53292","W77.04071","N38.94517","10/02/14",""
"11021","W77.01032","N38.9065","11/16/19","Transect1"
"206236","W77.06534","N38.90601","04/09/15","opportunistic"
"94012","W77.04757","N38.93475","02/04/18",""
"43085","W77.00627","N38.94784","12/19/84","transect"
"168334","W77.06253","N38.91572","01/02/17","random"
"108190","W77.05412","N38.93111","04/23/19","N/A"
"168820","W77.06066","N38.91559","01/15/14",NA
"129972","W77.05754","N38.92554","07/09/19","other"
"121671","W77.02154","N38.92772","11/22/17",""
"74694","W77.02949","N38.93972","04/18/82","second_transect"
"3658","W77.04009","N38.93863","08/04/13","transect"
"148352","W77.00019","N38.92093","04/06/20","N/A"
"58161","W77.02061","N38.94396","04/27/20","other"
"7835","W77.03339","N38.95681","06/09/93","transect"
"157884","W77.06596","N38.91838","12/04/14",NA
"191115","W77.05801","N38.90989","09/16/91","transect"
"1338","W77.01157","N38.95002","05/02/14","transect"
"120458","W77.06284","N38.92796","02/09/17",""
"197455","W77.03027","N38.90832","09/04/19","opportunistic"
"44341","W77.03214","N38.94748","07/27/12","nontransect"
"60246","W77.06502","N38.94336","06/10/12","N/A"
"173419","W77.00877","N38.9145","12/09/13","nontransect"
"18995","W77.06705","N38.9539","05/11/07","transect"
"124025","W77.02404","N38.92711","11/21/00","transect"
"5220","W77.07157","N38.95742","05/01/92","Transect3"
"70287","W77.05147","N38.94081","05/16/99","transect"
"7898","W77.02357","N38.95681","02/01/87","Transect4"
"170536","W77.01484","N38.91523","07/12/17","nontransect"
"81531","W77.07204","N38.9379","09/24/15","other"
"93562","W77.04383","N38.93487","08/19/13",""
"180630","W77.06689","N38.91256","03/10/12","N/A"
"142707","W77.06736","N38.92226","12/16/12","Other"
"30380","W77.06565","N38.95099","11/29/06","transect"
"5553","W77.01967","N38.95742","06/29/11",NA
"87522","W77.02482","N38.93645","06/03/11","N/A"
"164315","W77.02404","N38.91681","01/26/11",""
"147659","W77.03432","N38.92105","04/07/19","nontransect"
"150634","W77.01391","N38.92032","03/07/15","otehr"
"22563","W77.02809","N38.95305","12/27/12",""
"30544","W77.04009","N38.95099","12/03/00","transect"
"215736","W77.06222","N38.90359","09/27/13","other"
"22775","W77.06892","N38.95293","01/22/20","N/A"
"70852","W77.03728","N38.94069","08/04/15","random"
"96959","W77.03152","N38.93402","06/11/19",NA
"128796","W77.01921","N38.9259","01/21/85","transects"
"214902","W77.04445","N38.90383","07/02/11","N/A"
"72965","W77.00347","N38.9402","05/13/18","random"
"196460","W77.0376","N38.90856","06/13/10",""
"527","W77.00284","N38.95281","01/18/13","transect"
"167773","W77.00222","N38.91596","01/01/06","transect4"
"201834","W77.01266","N38.90723","09/24/11","Other"
"48152","W77.02918","N38.94651","03/18/16","Other"
"147385","W77.00315","N38.92117","03/05/94","Transect4"
