"","Longitude","Latitude","Date","Survey_Type"
"61468","77°1.34'W","38°56.59'N","05-Jun-18","N/A"
"172415","77°1.05'W","38°54.88'N","05-Jun-18","N/A"
"181951","77°0.53'W","38°54.74'N","05-Jun-18","N/A"
"201769","77°1.37'W","38°54.43'N","05-Jun-18","N/A"
"42583","77°0.64'W","38°56.88'N","05-Jun-18","N/A"
"183654","77°2.33'W","38°54.71'N","05-Jun-18","N/A"
"208440","77°1.04'W","38°54.33'N","05-Jun-18","N/A"
"44642","77°3.55'W","38°56.84'N","05-Jun-18","N/A"
"11153","77°2'W","38°57.36'N","05-Jun-18","N/A"
"3377","77°3.8'W","38°57.47'N","05-Jun-18","N/A"
"193133","77°2.34'W","38°54.56'N","05-Jun-18","N/A"
"195742","77°0.11'W","38°54.53'N","05-Jun-18","N/A"
"184057","77°2.99'W","38°54.7'N","05-Jun-18","N/A"
"193927","77°3.78'W","38°54.55'N","05-Jun-18","N/A"
"133898","77°2.2'W","38°55.47'N","05-Jun-18","N/A"
"59488","77°2.12'W","38°56.62'N","05-Jun-18","N/A"
"214340","77°3.49'W","38°54.24'N","05-Jun-18","N/A"
"167814","77°4.18'W","38°54.95'N","05-Jun-18","N/A"
"212607","77°1.97'W","38°54.27'N","05-Jun-18","N/A"
"126728","77°2.76'W","38°55.58'N","05-Jun-18","N/A"
"138334","77°0.61'W","38°55.41'N","05-Jun-18","N/A"
"28762","77°1.34'W","38°57.09'N","05-Jun-18","N/A"
"161368","77°2.41'W","38°55.05'N","05-Jun-18","N/A"
"172440","77°0.82'W","38°54.88'N","05-Jun-18","N/A"
"93252","77°1.1'W","38°56.1'N","05-Jun-18","N/A"
"72982","77°2.59'W","38°57.42'N","05-Jun-18","N/A"
"177705","77°0.34'W","38°54.8'N","05-Jun-18","N/A"
"208826","77°1.86'W","38°54.32'N","05-Jun-18","N/A"
"216397","77°1.98'W","38°54.21'N","05-Jun-18","N/A"
"20982","77°3.17'W","38°57.2'N","05-Jun-18","N/A"
"55167","77°2.64'W","38°56.68'N","05-Jun-18","N/A"
"176556","77°2.22'W","38°54.82'N","05-Jun-18","N/A"
"189525","77°0.62'W","38°54.62'N","05-Jun-18","N/A"
"116276","77°2.99'W","38°55.74'N","05-Jun-18","N/A"
"202322","77°0.63'W","38°54.43'N","05-Jun-18","N/A"
"188014","77°1.45'W","38°54.64'N","05-Jun-18","N/A"
"173225","77°2.34'W","38°54.87'N","05-Jun-18","N/A"
"24889","77°2.1'W","38°57.15'N","05-Jun-18","N/A"
"147219","77°1.74'W","38°55.27'N","05-Jun-18","N/A"
"123189","77°0.39'W","38°55.64'N","05-Jun-18","N/A"
"43684","77°3.64'W","38°56.86'N","05-Jun-18","N/A"
"42601","77°0.47'W","38°56.88'N","05-Jun-18","N/A"
"169143","77°0.62'W","38°54.94'N","05-Jun-18","N/A"
"94356","77°4.07'W","38°56.08'N","05-Jun-18","N/A"
"135510","77°0.42'W","38°55.45'N","05-Jun-18","N/A"
"147476","77°3.77'W","38°55.26'N","05-Jun-18","N/A"
"200157","77°3.14'W","38°54.46'N","05-Jun-18","N/A"
"122409","77°3.26'W","38°55.65'N","05-Jun-18","N/A"
"157094","77°2.48'W","38°55.12'N","05-Jun-18","N/A"
"61285","77°3.05'W","38°56.59'N","05-Jun-18","N/A"
"36627","77°3.14'W","38°56.96'N","05-Jun-18","N/A"
"30977","77°2.79'W","38°57.05'N","05-Jun-18","N/A"
"596","77°0.85'W","38°57.14'N","19-Jun-18","transect"
"6343","77°0.51'W","38°55.67'N","20-Jun-18","transect"
"8337","77°1.02'W","38°55.12'N","22-Jun-18","transect"
"3745","77°0.45'W","38°56.3'N","27-Jun-18","transect"
"211222","77°1.62'W","38°54.29'N","28-Jun-18","random"
"113952","77°2.55'W","38°55.78'N","28-Jun-18","random"
"137214","77°2.22'W","38°55.42'N","28-Jun-18","random"
"36672","77°2.72'W","38°56.96'N","28-Jun-18","random"
"104246","77°0.24'W","38°55.93'N","28-Jun-18","random"
"188735","77°3.57'W","38°54.63'N","28-Jun-18","random"
"202961","77°3.52'W","38°54.41'N","28-Jun-18","random"
"210931","77°4.34'W","38°54.29'N","28-Jun-18","random"
"1219","77°1.82'W","38°57.51'N","28-Jun-18","random"
"25983","77°0.73'W","38°57.13'N","28-Jun-18","random"
"210028","77°3.92'W","38°54.3'N","28-Jun-18","random"
"121778","77°0.29'W","38°55.66'N","28-Jun-18","random"
"165433","77°4.28'W","38°54.99'N","28-Jun-18","random"
"18861","77°0.84'W","38°57.24'N","28-Jun-18","random"
"100272","77°1.94'W","38°55.99'N","28-Jun-18","random"
"150367","77°3.33'W","38°55.22'N","28-Jun-18","random"
"16367","77°2'W","38°57.28'N","28-Jun-18","random"
"59525","77°1.78'W","38°56.62'N","28-Jun-18","random"
"51218","77°4.11'W","38°56.74'N","28-Jun-18","random"
"86375","77°3.35'W","38°56.2'N","28-Jun-18","random"
"34034","77°0.8'W","38°57.01'N","28-Jun-18","random"
"185374","77°3.98'W","38°54.68'N","28-Jun-18","random"
"32812","77°3.36'W","38°57.02'N","28-Jun-18","random"
"81652","77°3.19'W","38°56.27'N","28-Jun-18","random"
"209970","77°0.03'W","38°54.31'N","28-Jun-18","random"
"154102","77°3.86'W","38°55.16'N","28-Jun-18","random"
"94698","77°0.87'W","38°56.08'N","28-Jun-18","random"
"63114","77°3.68'W","38°56.56'N","28-Jun-18","random"
"33809","77°2.9'W","38°57.01'N","28-Jun-18","random"
"46114","77°3.08'W","38°56.82'N","28-Jun-18","random"
"165110","77°2.87'W","38°54.99'N","28-Jun-18","random"
"167236","77°0.72'W","38°54.96'N","28-Jun-18","random"
"55155","77°2.75'W","38°56.68'N","28-Jun-18","random"
"27758","77°1.86'W","38°57.1'N","28-Jun-18","random"
"67337","77°4.08'W","38°56.49'N","28-Jun-18","random"
"142793","77°3.24'W","38°55.34'N","28-Jun-18","random"
"190387","77°1.42'W","38°54.61'N","28-Jun-18","random"
"34959","77°1.01'W","38°56.99'N","28-Jun-18","random"
"59279","77°4.08'W","38°56.62'N","28-Jun-18","random"
"154126","77°3.64'W","38°55.16'N","28-Jun-18","random"
"5378","77°2.82'W","38°57.44'N","28-Jun-18","random"
"53963","77°0.6'W","38°56.7'N","28-Jun-18","random"
"4161","77°0.9'W","38°57.47'N","28-Jun-18","random"
"177464","77°2.59'W","38°54.8'N","28-Jun-18","random"
"127703","77°2.51'W","38°55.57'N","28-Jun-18","random"
"181109","77°3.97'W","38°54.75'N","28-Jun-18","random"
"172682","77°2.99'W","38°54.88'N","28-Jun-18","random"
"160142","77°0.57'W","38°55.07'N","28-Jun-18","random"
"131894","77°3.21'W","38°55.5'N","28-Jun-18","random"
"178563","77°1.18'W","38°54.79'N","28-Jun-18","random"
"13995","77°2.02'W","38°57.31'N","28-Jun-18","random"
"174146","77°2.59'W","38°54.86'N","28-Jun-18","random"
"213337","77°4'W","38°54.25'N","28-Jun-18","random"
"104079","77°1.8'W","38°55.93'N","28-Jun-18","random"
"146866","77°0.61'W","38°55.28'N","28-Jun-18","random"
"136941","77°0.34'W","38°55.43'N","28-Jun-18","random"
"147138","77°2.5'W","38°55.27'N","28-Jun-18","random"
"106409","77°2.17'W","38°55.9'N","28-Jun-18","random"
"213975","77°2.47'W","38°54.24'N","28-Jun-18","random"
"34111","77°0.08'W","38°57.01'N","28-Jun-18","random"
"160748","77°3.77'W","38°55.06'N","28-Jun-18","random"
"75723","77°1.01'W","38°56.37'N","28-Jun-18","random"
"50679","77°0.28'W","38°56.75'N","28-Jun-18","random"
"81327","77°1.8'W","38°56.28'N","28-Jun-18","random"
"211412","77°4.28'W","38°54.28'N","28-Jun-18","random"
"162077","77°0.21'W","38°55.04'N","28-Jun-18","random"
"143639","77°4.19'W","38°55.32'N","28-Jun-18","random"
"201364","77°0.72'W","38°54.44'N","28-Jun-18","random"
"44486","77°0.57'W","38°56.85'N","28-Jun-18","random"
"163728","77°2.5'W","38°55.02'N","28-Jun-18","random"
"95461","77°3.73'W","38°57.38'N","28-Jun-18","random"
"44121","77°3.99'W","38°56.85'N","28-Jun-18","random"
"139919","77°3.52'W","38°55.38'N","28-Jun-18","random"
"12098","77°2.03'W","38°57.34'N","28-Jun-18","random"
"91971","77°4.21'W","38°56.11'N","28-Jun-18","random"
"69664","77°0.05'W","38°56.46'N","28-Jun-18","random"
"64948","77°4.26'W","38°56.53'N","28-Jun-18","random"
"63133","77°3.5'W","38°56.56'N","28-Jun-18","random"
"147209","77°1.83'W","38°55.27'N","28-Jun-18","random"
"47388","77°0.03'W","38°56.81'N","28-Jun-18","random"
"44417","77°1.22'W","38°56.85'N","28-Jun-18","random"
"40095","77°1.74'W","38°56.91'N","28-Jun-18","random"
"55526","77°3.71'W","38°56.67'N","28-Jun-18","random"
"129312","77°0.76'W","38°55.55'N","28-Jun-18","random"
"15771","77°3.14'W","38°57.28'N","28-Jun-18","random"
"181835","77°1.61'W","38°54.74'N","28-Jun-18","random"
"141822","77°3.45'W","38°55.35'N","28-Jun-18","random"
"193061","77°3.01'W","38°54.56'N","28-Jun-18","random"
"40928","77°2.82'W","38°56.9'N","28-Jun-18","random"
"93538","77°2.85'W","38°56.09'N","28-Jun-18","random"
"165749","77°1.33'W","38°54.99'N","28-Jun-18","random"
"183666","77°2.22'W","38°54.71'N","28-Jun-18","random"
"57292","77°0.5'W","38°56.65'N","28-Jun-18","random"
"71727","77°2.92'W","38°56.43'N","28-Jun-18","random"
"64617","77°2.92'W","38°56.54'N","28-Jun-18","random"
"100274","77°1.92'W","38°55.99'N","28-Jun-18","random"
"83958","77°3.79'W","38°56.24'N","28-Jun-18","random"
"154611","77°3.54'W","38°55.15'N","28-Jun-18","random"
"8479","77°3.13'W","38°55.07'N","30-Jun-18","transect"
"4881","77°1.11'W","38°56.01'N","30-Jun-18","transect"
"9229","77°3.34'W","38°54.89'N","03-Jul-18","transect"
"9674","77°2.35'W","38°54.8'N","09-Jul-18","transect"
"7174","77°2.37'W","38°55.45'N","10-Jul-18","transect"
"8910","77°3.39'W","38°54.95'N","13-Jul-18","transect"
"3797","77°1.56'W","38°56.29'N","14-Jul-18","transect"
"8873","77°3.44'W","38°54.96'N","26-Jul-18","transect"
"9607","77°1.87'W","38°54.82'N","15-Aug-18","transect"
"11548","77°1.43'W","38°54.26'N","23-Aug-18","second_transect"
"1236","77°1.27'W","38°57.02'N","31-Aug-18","transect"
"5512","77°0.46'W","38°55.89'N","07-Sep-18","transect"
"11599","77°1.69'W","38°54.24'N","17-Sep-18","transect"
"1744","77°0.47'W","38°56.91'N","19-Sep-18","transect"
"11390","77°1.51'W","38°54.3'N","22-Sep-18","transect"
"4307","77°0.48'W","38°56.17'N","23-Sep-18","transect"
"9960","77°3.58'W","38°54.7'N","25-Sep-18","transect"
"429","77°1.63'W","38°57.18'N","05-Oct-18","transect"
"2809","77°1.83'W","38°56.58'N","12-Oct-18","transect"
"4068","77°2.51'W","38°56.22'N","14-Oct-18","Transect3"
"217","77°1.37'W","38°57.32'N","19-Oct-18","transect"
"1393","77°1.26'W","38°56.99'N","29-Oct-18","transect"
"132607","77°0.97'W","38°55.5'N","01-Nov-18","random"
"199322","77°2.09'W","38°54.47'N","01-Nov-18","random"
"172071","77°4.27'W","38°54.88'N","01-Nov-18","random"
"3568","77°2.01'W","38°57.47'N","01-Nov-18","random"
"132165","77°0.68'W","38°55.5'N","01-Nov-18","random"
"83730","77°1.49'W","38°56.25'N","01-Nov-18","random"
"209017","77°0.08'W","38°54.32'N","01-Nov-18","random"
"68346","77°3.51'W","38°56.48'N","01-Nov-18","random"
"34508","77°0.8'W","38°57'N","01-Nov-18","random"
"42777","77°3.26'W","38°56.87'N","01-Nov-18","random"
"172857","77°1.35'W","38°54.88'N","01-Nov-18","random"
"24638","77°0.01'W","38°57.15'N","01-Nov-18","random"
"65610","77°2.5'W","38°56.52'N","01-Nov-18","random"
"80272","77°2.8'W","38°56.3'N","01-Nov-18","random"
"133852","77°2.63'W","38°55.47'N","01-Nov-18","random"
"166833","77°0.06'W","38°54.97'N","01-Nov-18","random"
"46928","77°4.33'W","38°56.81'N","01-Nov-18","random"
"39043","77°2.71'W","38°56.93'N","01-Nov-18","random"
"68047","77°1.87'W","38°56.49'N","01-Nov-18","random"
"163177","77°3.22'W","38°55.02'N","01-Nov-18","random"
"188170","76°59.99'W","38°54.64'N","01-Nov-18","random"
"125519","77°0.77'W","38°55.6'N","01-Nov-18","random"
"163430","77°0.85'W","38°55.02'N","01-Nov-18","random"
"88963","77°1.31'W","38°56.16'N","01-Nov-18","random"
"175635","77°1.97'W","38°54.83'N","01-Nov-18","random"
"60676","77°4.31'W","38°56.59'N","01-Nov-18","random"
"32612","77°0.8'W","38°57.03'N","01-Nov-18","random"
"140030","77°2.48'W","38°55.38'N","01-Nov-18","random"
"203898","77°3.62'W","38°54.4'N","01-Nov-18","random"
"77115","77°1.29'W","38°56.35'N","01-Nov-18","random"
"27915","77°0.39'W","38°57.1'N","01-Nov-18","random"
"162140","77°4.05'W","38°55.04'N","01-Nov-18","random"
"157279","77°0.75'W","38°55.12'N","01-Nov-18","random"
"193764","77°0.87'W","38°54.56'N","01-Nov-18","random"
"28369","77°0.58'W","38°57.1'N","01-Nov-18","random"
"124218","77°4.07'W","38°55.62'N","01-Nov-18","random"
"176222","77°0.91'W","38°54.83'N","01-Nov-18","random"
"73827","77°1.01'W","38°56.4'N","01-Nov-18","random"
"134902","77°1.68'W","38°55.46'N","01-Nov-18","random"
"133423","77°2.21'W","38°55.48'N","01-Nov-18","random"
"86211","77°3.52'W","38°57.39'N","01-Nov-18","random"
"88650","77°4.24'W","38°56.16'N","01-Nov-18","random"
"13834","77°3.53'W","38°57.31'N","01-Nov-18","random"
"93299","77°0.66'W","38°56.1'N","01-Nov-18","random"
"47696","77°1.58'W","38°56.8'N","01-Nov-18","random"
"61507","77°0.97'W","38°56.59'N","01-Nov-18","random"
"68558","77°1.53'W","38°56.48'N","01-Nov-18","random"
"37711","77°1.87'W","38°56.95'N","01-Nov-18","random"
"87775","77°3.56'W","38°56.18'N","01-Nov-18","random"
"20665","77°1.7'W","38°57.21'N","01-Nov-18","random"
"38291","77°4'W","38°57.47'N","01-Nov-18","random"
"89165","77°3.85'W","38°56.16'N","01-Nov-18","random"
"56873","76°59.98'W","38°56.66'N","01-Nov-18","random"
"44190","77°3.34'W","38°56.85'N","01-Nov-18","random"
"82991","77°2.1'W","38°57.4'N","01-Nov-18","random"
"148563","77°2.47'W","38°55.25'N","01-Nov-18","random"
"41909","77°2.51'W","38°56.88'N","01-Nov-18","random"
"14392","77°4.19'W","38°57.5'N","01-Nov-18","random"
"51370","77°2.69'W","38°56.74'N","01-Nov-18","random"
"117420","77°1.15'W","38°55.73'N","01-Nov-18","random"
"2782","77°0.5'W","38°57.49'N","01-Nov-18","random"
"134409","77°1.85'W","38°55.47'N","01-Nov-18","random"
"102658","77°1.79'W","38°55.95'N","01-Nov-18","random"
"169630","77°0.5'W","38°54.93'N","01-Nov-18","random"
"203077","77°2.43'W","38°54.41'N","01-Nov-18","random"
"25802","77°2.42'W","38°57.13'N","01-Nov-18","random"
"50452","77°2.41'W","38°56.75'N","01-Nov-18","random"
"108525","77°0.11'W","38°55.87'N","01-Nov-18","random"
"61942","77°1.34'W","38°56.58'N","01-Nov-18","random"
"210114","77°3.12'W","38°54.3'N","01-Nov-18","random"
"92624","77°2.54'W","38°56.11'N","01-Nov-18","random"
"185000","77°3.04'W","38°54.69'N","01-Nov-18","random"
"162974","77°0.68'W","38°55.03'N","01-Nov-18","random"
"186293","77°4.25'W","38°54.67'N","01-Nov-18","random"
"204127","77°1.48'W","38°54.4'N","01-Nov-18","random"
"79715","77°3.57'W","38°56.3'N","01-Nov-18","random"
"194364","77°4.13'W","38°54.54'N","01-Nov-18","random"
"89521","77°0.53'W","38°56.16'N","01-Nov-18","random"
"12573","77°2.02'W","38°57.34'N","01-Nov-18","random"
"16913","77°1.33'W","38°57.27'N","01-Nov-18","random"
"95445","77°2.75'W","38°56.06'N","01-Nov-18","random"
"72517","76°59.96'W","38°56.42'N","01-Nov-18","random"
"106044","77°1.15'W","38°55.9'N","01-Nov-18","random"
"162322","77°2.35'W","38°55.04'N","01-Nov-18","random"
"134633","77°4.19'W","38°55.46'N","01-Nov-18","random"
"64381","77°0.69'W","38°56.54'N","01-Nov-18","random"
"23810","77°3.32'W","38°57.16'N","01-Nov-18","random"
"173039","77°4.08'W","38°54.87'N","01-Nov-18","random"
"69509","77°1.5'W","38°56.46'N","01-Nov-18","random"
"99786","77°2.05'W","38°56'N","01-Nov-18","random"
"2651","77°1.87'W","38°57.52'N","01-Nov-18","random"
"150843","77°3.31'W","38°55.21'N","01-Nov-18","random"
"172174","77°3.3'W","38°54.88'N","01-Nov-18","random"
"138800","77°0.68'W","38°55.4'N","01-Nov-18","random"
"12725","77°0.6'W","38°57.34'N","01-Nov-18","random"
"113514","77°2.22'W","38°55.79'N","01-Nov-18","random"
"103028","77°2.76'W","38°55.95'N","01-Nov-18","random"
"130056","77°2.67'W","38°55.53'N","01-Nov-18","random"
"102893","77°4.02'W","38°55.95'N","01-Nov-18","random"
"36661","77°2.83'W","38°56.96'N","01-Nov-18","random"
"4321","77°1.91'W","38°56.16'N","02-Nov-18","transect"
"10118","77°2.17'W","38°54.66'N","02-Nov-18","transect"
"3286","77°1.93'W","38°56.45'N","08-Nov-18","transect"
"11132","77°1.44'W","38°54.36'N","16-Nov-18","transect"
"1559","77°0.83'W","38°56.95'N","21-Nov-18","transect"
"6864","77°2.27'W","38°55.53'N","21-Nov-18","transect"
"11291","77°1.47'W","38°54.32'N","24-Nov-18","transect"
"4358","77°2.01'W","38°56.16'N","30-Nov-18","transect"
"4064","77°0.97'W","38°56.22'N","10-Dec-18","transect"
"9809","77°1.82'W","38°54.75'N","11-Dec-18","transect"
"7421","77°2.99'W","38°55.39'N","14-Dec-18","transect"
"7482","77°2.05'W","38°55.37'N","20-Dec-18","transect"
"723","77°0.27'W","38°57.12'N","21-Dec-18","transect"
"11168","77°4.21'W","38°54.35'N","22-Dec-18","transect"
"3482","77°1.51'W","38°56.38'N","31-Dec-18","transect"
"113","77°0.95'W","38°57.42'N","01-Jan-19","transect"
"9070","77°1.51'W","38°54.93'N","13-Jan-19","transect"
"470","77°0.29'W","38°57.18'N","14-Jan-19","transect"
"9890","77°3.37'W","38°54.72'N","17-Jan-19","transect"
"11573","77°1.4'W","38°54.25'N","21-Jan-19","transect"
"858","77°0.4'W","38°57.09'N","12-Feb-19","transect"
"4274","77°0.53'W","38°56.18'N","16-Feb-19","transect"
"11414","77°1.53'W","38°54.29'N","18-Feb-19","transect"
"2656","77°0.85'W","38°56.64'N","20-Feb-19","transect"
"14066","77°1.36'W","38°57.31'N","21-Feb-19","Other"
"212311","77°0.3'W","38°54.27'N","21-Feb-19","Other"
"200901","77°0.62'W","38°54.45'N","21-Feb-19","Other"
"70357","77°2.43'W","38°56.45'N","21-Feb-19","Other"
"197463","77°1.74'W","38°54.5'N","21-Feb-19","Other"
"161250","77°3.51'W","38°55.05'N","21-Feb-19","Other"
"91203","77°2.53'W","38°56.13'N","21-Feb-19","Other"
"135941","77°0.83'W","38°55.44'N","21-Feb-19","Other"
"128108","77°3.15'W","38°55.56'N","21-Feb-19","Other"
"85098","77°1.99'W","38°56.22'N","21-Feb-19","Other"
"101882","77°0.18'W","38°55.97'N","21-Feb-19","Other"
"116132","77°4.33'W","38°55.74'N","21-Feb-19","Other"
"26673","77°3.14'W","38°57.12'N","21-Feb-19","Other"
"95467","77°2.55'W","38°56.06'N","21-Feb-19","Other"
"54662","77°2.93'W","38°56.69'N","21-Feb-19","Other"
"76301","77°0.04'W","38°56.36'N","21-Feb-19","Other"
"139666","77°1.45'W","38°55.39'N","21-Feb-19","Other"
"173913","77°0.34'W","38°54.86'N","21-Feb-19","Other"
"143193","77°3.93'W","38°55.33'N","21-Feb-19","Other"
"130883","77°3.8'W","38°55.52'N","21-Feb-19","Other"
"57247","77°0.92'W","38°56.65'N","21-Feb-19","Other"
"5908","77°2.29'W","38°57.44'N","21-Feb-19","Other"
"63691","77°2.41'W","38°57.43'N","21-Feb-19","Other"
"215414","77°2.31'W","38°54.22'N","21-Feb-19","Other"
"102145","77°2.15'W","38°55.96'N","21-Feb-19","Other"
"71813","77°2.12'W","38°56.43'N","21-Feb-19","Other"
"141777","77°3.87'W","38°55.35'N","21-Feb-19","Other"
"50627","77°0.77'W","38°56.75'N","21-Feb-19","Other"
"111650","77°1.92'W","38°55.82'N","21-Feb-19","Other"
"214139","77°0.94'W","38°54.24'N","21-Feb-19","Other"
"25920","77°1.32'W","38°57.13'N","21-Feb-19","Other"
"138837","77°0.34'W","38°55.4'N","21-Feb-19","Other"
"14473","77°1.98'W","38°57.31'N","21-Feb-19","Other"
"169531","77°1.42'W","38°54.93'N","21-Feb-19","Other"
"106700","77°3.88'W","38°55.89'N","21-Feb-19","Other"
"191895","77°0.62'W","38°54.59'N","21-Feb-19","Other"
"179373","77°2.47'W","38°54.78'N","21-Feb-19","Other"
"64339","77°1.09'W","38°56.54'N","21-Feb-19","Other"
"141053","77°1.78'W","38°55.36'N","21-Feb-19","Other"
"154146","77°3.45'W","38°55.16'N","21-Feb-19","Other"
"15901","77°2.78'W","38°57.5'N","21-Feb-19","Other"
"200185","77°2.88'W","38°54.46'N","21-Feb-19","Other"
"20975","77°3.24'W","38°57.2'N","21-Feb-19","Other"
"121188","77°1.38'W","38°55.67'N","21-Feb-19","Other"
"132119","77°1.11'W","38°55.5'N","21-Feb-19","Other"
"194465","77°3.18'W","38°54.54'N","21-Feb-19","Other"
"201743","77°1.61'W","38°54.43'N","21-Feb-19","Other"
"8536","77°4.31'W","38°57.39'N","21-Feb-19","Other"
"192238","77°1.84'W","38°54.58'N","21-Feb-19","Other"
"131050","77°2.24'W","38°55.52'N","21-Feb-19","Other"
"76494","77°2.67'W","38°56.35'N","21-Feb-19","Other"
"153242","77°3.04'W","38°55.18'N","21-Feb-19","Other"
"138289","77°1.03'W","38°55.41'N","21-Feb-19","Other"
"147938","77°3.88'W","38°55.26'N","21-Feb-19","Other"
"205275","77°4.04'W","38°54.38'N","21-Feb-19","Other"
"134200","77°3.81'W","38°55.47'N","21-Feb-19","Other"
"127844","77°1.19'W","38°55.57'N","21-Feb-19","Other"
"150756","77°4.13'W","38°55.21'N","21-Feb-19","Other"
"216981","77°0.96'W","38°54.2'N","21-Feb-19","Other"
"91516","77°4.03'W","38°56.12'N","21-Feb-19","Other"
"155748","77°1.77'W","38°55.14'N","21-Feb-19","Other"
"38886","77°4.18'W","38°56.93'N","21-Feb-19","Other"
"16523","77°0.54'W","38°57.28'N","21-Feb-19","Other"
"9293","77°1.67'W","38°57.39'N","21-Feb-19","Other"
"40554","77°1.88'W","38°56.91'N","21-Feb-19","Other"
"85400","77°3.6'W","38°56.22'N","21-Feb-19","Other"
"65369","77°0.32'W","38°56.53'N","21-Feb-19","Other"
"33347","77°2.79'W","38°57.02'N","21-Feb-19","Other"
"153995","77°0.43'W","38°55.17'N","21-Feb-19","Other"
